,GELID,lat,lon,dep,e,n,z,azi1,dip1,sig1,azi2,dip2,sig2,azi3,dip3,sig3,NP,NS,CLID,LT,ML,SEDID,DateTime,Mw
513,Main04435,47.58721,7.5929199999999994,4310,-56.1,124.3,-44.0,46.6,4.0,3.2,315.0,21.4,4.4,326.7,-68.1,8.0,6,6,CL049,DG,,------,2006-12-06 14:51:58,0.7
514,Main04436,47.58569,7.5941,4025,33.0,-44.5,-329.0,232.2,5.7,2.6,143.0,-7.9,3.5,286.5,-80.2,5.0,6,6,CL176,DG,,------,2006-12-06 14:52:25,1.1
515,Main04437,47.58549,7.59387,4184,15.8,-66.8,-170.0,37.7,0.8,2.9,307.5,10.6,4.1,311.9,-79.3,6.6,5,5,CL100,DG,,------,2006-12-06 14:53:41,0.8
516,Main04444,47.58659,7.592689999999999,4555,-73.3,55.3,201.0,53.6,0.4,3.0,323.5,15.3,4.7,324.9,-74.7,6.1,6,6,CL022,DG,,------,2006-12-06 14:55:46,0.8
517,Main04450,47.585159999999995,7.592689999999999,4394,-72.9,-103.7,40.0,70.4,-12.1,3.1,331.8,-34.9,5.6,176.6,-52.5,8.7,5,5,CL105,DG,,------,2006-12-06 15:00:33,0.7
518,Main04455,47.58547,7.59382,4145,12.0,-69.0,-209.0,29.6,5.4,11.4,298.4,12.8,15.9,322.0,-76.1,22.7,67,65,CL023,DD,,------,2006-12-06 15:05:22,1.1
519,Main04456,47.58534,7.5926,4442,-79.7,-83.7,88.0,21.0,-11.4,5.1,288.0,-14.5,5.9,147.9,-71.4,9.8,5,5,CL103,DG,,------,2006-12-06 15:05:38,0.6
520,Main04457,47.58547,7.593539999999999,4101,-9.1,-69.1,-253.0,50.4,-5.4,3.0,318.1,-23.1,6.3,152.8,-66.2,8.6,4,4,CL118,DG,,------,2006-12-06 15:05:54,0.6
521,Main04462,47.58498,7.594310000000001,4126,49.0,-123.4,-228.0,38.4,1.2,10.3,308.1,15.8,14.1,312.8,-74.2,22.4,50,55,CL171,DD,,------,2006-12-06 15:07:30,0.9
522,Main04463,47.58345,7.5953800000000005,4247,129.8,-293.4,-107.0,63.6,-1.2,15.9,75.6,59.1,24.6,73.0,-30.9,28.1,58,57,CL239,DD,,------,2006-12-06 15:08:02,1.1
523,Main04471,47.58491,7.5938,4538,10.6,-131.3,184.0,63.2,-9.6,2.9,337.5,24.0,6.5,132.9,63.9,7.5,6,6,CL046,DG,,------,2006-12-06 15:14:16,1.1
524,Main04472,47.58425,7.594760000000001,4165,83.0,-204.5,-189.0,43.8,-2.1,2.8,313.9,4.6,3.9,289.3,-85.0,5.3,6,6,CL092,DG,,------,2006-12-06 15:14:40,0.9
525,Main04481,47.58748,7.59258,4239,-81.7,154.3,-115.0,248.8,7.1,2.9,160.1,-10.5,4.3,305.3,-77.3,6.2,5,5,CL115,DG,,------,2006-12-06 15:23:10,0.8
526,Main04485,47.58355,7.595210000000001,4328,117.0,-282.3,-26.0,56.4,-4.9,3.2,145.7,8.4,7.1,176.4,-80.2,8.1,6,6,CL017,DG,,------,2006-12-06 15:26:42,0.8
527,Main04504,47.58368,7.594760000000001,4210,83.1,-267.9,-144.0,46.8,-0.9,2.7,317.0,14.4,4.7,313.3,-75.6,6.6,5,5,CL179,DG,,------,2006-12-06 15:41:43,0.6
528,Main04505,47.58545,7.594339999999999,4122,51.1,-71.2,-232.0,237.7,7.2,2.7,148.8,-8.8,3.5,289.0,-78.6,6.1,6,6,CL061,DG,,------,2006-12-06 15:42:14,0.8
529,Main04509,47.58534,7.59306,4354,-45.1,-83.6,0.0,68.3,-6.4,3.0,333.9,-34.1,5.2,167.6,-55.1,6.9,6,6,CL080,DG,,------,2006-12-06 15:47:36,1.1
530,Main04517,47.584070000000004,7.59443,4632,58.2,-224.6,278.0,219.2,6.9,3.0,134.4,-36.7,4.8,300.1,-52.4,5.2,6,6,CL036,DG,,------,2006-12-06 15:52:03,0.9
531,Main04527,47.58688,7.5918399999999995,4521,137.3,87.4,167.0,44.8,-8.8,3.8,136.3,-9.3,6.7,271.9,-77.2,9.6,5,5,CL043,DG,,------,2006-12-06 15:59:02,0.6
532,Main04536,47.58303,7.5956600000000005,4255,151.0,-340.1,-99.0,72.6,-4.9,13.8,343.3,7.8,16.2,310.6,-80.7,22.0,62,63,CL227,DD,,------,2006-12-06 16:03:00,0.9
533,Main04540,47.58569,7.593710000000001,4411,3.7,-44.6,57.0,183.0,4.7,4.5,96.0,-32.5,4.9,265.7,-57.1,7.0,5,5,CL011,DG,,------,2006-12-06 16:07:10,0.8
534,Main04559,47.587990000000005,7.592510000000001,4403,-87.1,211.0,49.0,38.7,-50.2,30.2,85.2,29.8,38.6,340.7,23.8,59.1,20,24,CL270,DD,,------,2006-12-06 16:18:38,0.8
535,Main04564,47.58415,7.59439,4640,55.2,-215.7,286.0,216.6,5.6,3.1,131.5,-41.3,4.8,120.3,48.1,5.0,6,6,CL036,DG,,------,2006-12-06 16:20:51,0.8
536,Main04565,47.5867,7.5930100000000005,4402,-49.2,67.6,48.0,67.3,-22.6,18.1,355.0,36.1,46.0,132.4,45.2,53.8,54,56,CL114,DD,,------,2006-12-06 16:21:33,0.9
537,Main04573,47.584270000000004,7.59386,4439,15.3,-202.5,85.0,51.0,-0.6,2.7,321.0,7.1,4.3,316.2,-82.9,6.2,5,5,CL224,DG,,------,2006-12-06 16:26:41,0.8
538,Main04584,47.58365,7.59478,4207,84.6,-271.3,-147.0,40.7,-0.9,2.9,310.9,9.9,4.2,305.5,-80.1,6.4,5,5,CL179,DG,,------,2006-12-06 16:32:09,0.8
539,Main04588,47.58595,7.5933,4408,-27.2,-15.7,54.0,235.3,7.1,2.8,326.7,11.3,4.1,293.9,-76.6,5.0,6,6,CL005,DG,,------,2006-12-06 16:34:14,0.8
540,Main04591,47.58726,7.5918399999999995,4389,137.3,129.7,35.0,47.4,-0.5,3.1,317.4,8.7,4.2,314.1,-81.3,6.2,6,6,CL078,DG,,------,2006-12-06 16:35:19,0.7
541,Main04609,47.58501,7.595560000000001,4178,143.0,-119.9,-176.0,29.3,1.0,11.4,299.0,14.1,15.5,303.5,-75.9,22.8,67,70,CL337,DD,0.9,SED033,2006-12-06 16:44:28,1.4
542,Main04612,47.585570000000004,7.5951,4104,108.3,-57.7,-250.0,16.0,4.7,12.3,285.0,12.2,17.2,306.6,-76.9,29.5,74,71,CL038,DD,,------,2006-12-06 16:45:36,0.8
543,Main04623,47.58535,7.594130000000001,4282,35.3,-82.3,-72.0,32.3,4.5,11.6,300.6,20.5,17.2,314.1,-68.9,24.8,55,52,CL040,DD,,------,2006-12-06 16:52:48,0.9
544,Main04624,47.58378,7.59457,4388,68.8,-256.8,34.0,42.1,0.6,3.1,311.9,13.2,4.8,314.6,-76.8,7.4,6,6,CL032,DG,,------,2006-12-06 16:53:01,0.8
545,Main04637,47.58652,7.592510000000001,4374,-86.8,47.5,20.0,57.3,3.5,3.4,328.3,-16.3,6.9,135.4,-73.3,9.5,5,5,CL002,DG,,------,2006-12-06 17:00:31,0.7
546,Main04653,47.5842,7.594810000000001,4164,86.8,-210.1,-190.0,47.2,-4.8,2.9,137.3,-1.3,4.1,242.7,-85.0,5.3,6,6,CL092,DG,,------,2006-12-06 17:06:01,0.9
547,Main04656,47.58545,7.593389999999999,4467,-20.3,-71.3,113.0,56.2,-2.9,3.2,323.3,-44.5,6.1,149.1,-45.3,7.6,6,6,CL034,DG,,------,2006-12-06 17:07:13,0.7
548,Main04661,47.58538,7.593610000000001,4430,-3.8,-79.1,76.0,48.4,-3.1,3.0,319.1,14.2,5.0,306.4,-75.5,7.2,4,4,CL012,DG,,------,2006-12-06 17:09:53,0.8
549,Main04679,47.58506,7.595289999999999,4226,122.7,-114.4,-128.0,17.9,4.4,13.1,107.4,-6.1,17.1,323.7,-82.5,22.4,36,36,CL195,DD,,------,2006-12-06 17:16:20,0.8
550,Main04683,47.58567,7.59357,4365,-6.9,-46.8,11.0,49.7,4.3,3.1,139.8,1.0,4.2,62.4,-85.6,6.7,6,6,CL081,DG,,------,2006-12-06 17:17:45,0.8
551,Main04695,47.58697,7.5918,4514,140.3,97.4,160.0,41.0,-7.3,3.7,308.6,-18.6,5.7,151.4,-69.9,8.0,6,6,CL043,DG,,------,2006-12-06 17:23:03,0.8
552,Main04696,47.58409,7.59443,4631,58.2,-222.4,277.0,222.8,10.4,3.0,129.8,15.9,4.7,344.8,70.8,5.2,6,6,CL036,DG,,------,2006-12-06 17:23:19,1.0
553,Main04708,47.58559,7.593610000000001,4425,-3.8,-55.7,71.0,48.6,-3.9,2.8,320.4,24.6,4.2,310.1,-65.1,6.1,6,6,CL007b,DG,,------,2006-12-06 17:29:16,1.0
554,Main04710,47.58602,7.5937399999999995,4422,5.9,-7.9,68.0,237.5,9.4,2.6,150.1,-14.9,4.2,296.4,-72.2,5.8,5,6,CL062a,DG,,------,2006-12-06 17:29:45,1.4
555,Main04715,47.58512,7.594180000000001,4307,39.2,-107.9,-47.0,55.7,1.8,3.0,326.9,-33.1,4.7,142.9,-56.9,6.9,5,6,CL024,DG,,------,2006-12-06 17:32:37,0.7
556,Main04736,47.587070000000004,7.59174,4401,144.8,108.6,47.0,47.4,-3.3,2.9,317.8,7.6,4.4,294.0,-81.7,6.8,6,6,CL146,DG,,------,2006-12-06 17:45:39,1.0
557,Main04743,47.585840000000005,7.592980000000001,4449,-51.3,-28.0,95.0,59.9,-4.3,3.0,327.1,-33.0,5.9,156.5,-56.7,7.3,6,6,CL044,DG,,------,2006-12-06 17:48:20,0.8
558,Main04755,47.584959999999995,7.5948,4128,85.8,-125.6,-226.0,18.9,2.4,3.1,288.1,18.8,4.8,295.9,-71.1,6.5,6,5,CL208,DG,,------,2006-12-06 17:56:36,0.7
559,Main04759,47.58437,7.5942300000000005,4218,43.1,-191.3,-136.0,49.3,10.1,15.1,78.3,-5.8,24.8,319.1,-78.3,29.4,40,41,CL200,DD,,------,2006-12-06 17:57:57,0.9
560,Main04761,47.58578,7.593210000000001,4610,-34.0,-34.7,256.0,88.5,35.6,19.8,35.8,-40.3,34.0,154.5,-29.6,58.4,66,64,CL133,DD,,------,2006-12-06 17:59:12,0.7
561,Main04765,47.58658,7.592689999999999,4561,-73.2,54.2,207.0,53.9,-2.6,2.9,324.4,11.6,4.6,311.4,-78.1,6.2,6,6,CL022,DG,,------,2006-12-06 18:04:58,0.9
562,Main04781,47.586059999999996,7.5921199999999995,4369,116.0,-3.7,15.0,51.1,-8.7,3.3,139.8,8.7,4.8,185.4,-77.6,8.0,6,6,CL193,DG,,------,2006-12-06 18:10:14,0.8
563,Main04784,47.58398,7.59536,4153,128.2,-234.5,-201.0,17.5,2.9,11.1,286.8,13.5,16.6,299.3,-76.2,19.6,61,61,CL068,DD,,------,2006-12-06 18:12:45,1.2
564,Main04785,47.58485,7.59488,4075,91.9,-137.8,-279.0,53.8,-14.4,2.7,145.0,-4.7,3.9,252.6,-74.8,5.8,6,6,CL090,DG,,------,2006-12-06 18:13:27,0.8
565,Main04792,47.58749,7.592510000000001,4245,-87.0,155.4,-109.0,39.0,12.9,19.9,30.4,54.4,26.9,57.5,-32.6,40.5,54,33,CL115,DD,,------,2006-12-06 18:17:10,1.1
566,Main04795,47.58806,7.5937600000000005,4276,6.9,218.9,-78.0,232.9,8.8,2.8,144.3,-8.6,3.8,277.8,-77.7,6.8,6,6,CL168,DG,,------,2006-12-06 18:18:10,1.1
567,Main04816,47.58732,7.592160000000001,4431,113.3,136.4,77.0,57.8,6.4,4.1,329.2,-12.0,5.3,120.5,-76.4,9.8,4,4,CL027,DG,,------,2006-12-06 18:27:44,0.6
568,Main04822,47.58531,7.59575,4118,157.2,-86.5,-236.0,56.7,-10.4,12.5,315.3,-47.3,22.4,155.8,-40.9,33.3,63,59,CL336,DD,,------,2006-12-06 18:29:37,0.8
569,Main04843,47.5864,7.5915,4423,162.7,34.0,69.0,45.8,-4.6,3.0,136.3,-5.9,4.2,278.1,-82.4,5.4,6,6,CL113,DG,,------,2006-12-06 18:47:09,1.0
570,Main04883,47.58514,7.594189999999999,4307,39.9,-105.7,-47.0,53.8,0.2,3.0,323.9,-33.6,4.7,143.6,-56.4,6.7,6,6,CL024,DG,,------,2006-12-06 19:14:14,0.7
571,Main04888,47.58457,7.593560000000001,4544,-7.4,-169.1,190.0,53.7,-1.1,2.9,324.0,18.2,4.3,320.3,-71.8,6.0,6,6,CL065,DG,,------,2006-12-06 19:17:57,0.7
572,Main04889,47.58488,7.593369999999999,4322,-21.7,-134.7,-32.0,232.6,6.0,2.7,323.5,8.7,3.8,288.7,-79.4,5.0,6,6,CL183,DG,,------,2006-12-06 19:18:16,0.6
573,Main04899,47.58467,7.59513,4496,110.7,-157.8,142.0,40.7,-3.8,25.7,314.0,41.4,38.7,306.5,-48.3,49.1,50,44,---,DD,1.4,SED034,2006-12-06 19:22:49,1.5
574,Main04909,47.58633,7.59393,4035,20.1,26.6,-319.0,56.4,-2.1,3.1,324.5,-42.5,5.3,148.7,-47.5,7.5,6,6,CL009,DG,,------,2006-12-06 19:31:51,0.9
575,Main04910,47.58522,7.5949100000000005,4196,94.1,-96.7,-158.0,43.3,-7.5,27.6,315.5,16.1,39.4,289.0,-72.2,48.9,69,65,---,DD,1.1,SED035,2006-12-06 19:32:31,1.4
576,Main04932,47.586209999999994,7.5939,4272,17.9,13.3,-82.0,239.5,9.7,2.9,151.9,-14.1,4.2,296.0,-72.8,6.8,6,6,CL147,DG,,------,2006-12-06 19:42:30,0.8
577,Main04935,47.58514,7.59358,4301,-6.0,-105.8,-53.0,71.0,-6.7,3.4,342.8,14.7,4.6,317.2,-73.8,7.3,6,6,CL351,DG,,------,2006-12-06 19:43:36,0.7
578,Main04944,47.58657,7.59248,4381,-89.0,53.1,27.0,54.1,0.3,3.3,324.0,18.1,7.8,325.0,-71.9,12.2,4,4,CL002,DG,,------,2006-12-06 19:47:16,0.6
579,Main04949,47.58722,7.59285,4316,-61.3,125.4,-38.0,8.6,9.1,30.1,274.6,24.0,37.0,297.9,-64.2,47.2,68,63,---,DD,1.3,SED036,2006-12-06 19:49:30,1.7
580,Main04950,47.58408,7.593939999999999,4444,21.3,-223.6,90.0,44.8,1.2,2.9,314.7,6.6,4.3,325.0,-83.3,6.4,5,5,CL224,DG,,------,2006-12-06 19:49:54,0.7
581,Main04953,47.587379999999996,7.592160000000001,4430,113.3,143.1,76.0,55.4,4.0,3.9,326.3,-12.2,5.3,127.3,-77.2,9.8,4,4,CL027,DG,,------,2006-12-06 19:51:10,0.5
582,Main04980,47.58467,7.594589999999999,4180,70.1,-157.9,-174.0,55.9,-0.7,3.0,325.6,-20.4,4.9,147.8,-69.6,8.7,6,6,CL004a,DG,,------,2006-12-06 20:05:55,0.9
583,Main05002,47.58639,7.5929199999999994,4354,-55.9,33.1,0.0,55.5,-5.1,3.1,315.5,-62.5,8.7,148.1,-26.9,21.5,5,5,CL039,DG,,------,2006-12-06 20:21:01,0.5
584,Main05008,47.58723,7.59293,4311,-55.3,126.5,-43.0,49.6,3.1,3.3,318.6,17.6,4.7,329.2,-72.1,7.9,6,6,CL049,DG,,------,2006-12-06 20:23:27,0.8
585,Main05010,47.584070000000004,7.59444,4633,58.9,-224.6,279.0,222.4,9.2,3.2,137.0,-26.6,4.7,114.9,61.6,5.0,6,6,CL036,DG,,------,2006-12-06 20:24:15,0.9
586,Main05011,47.58525,7.593380000000001,4482,-21.1,-93.6,128.0,51.0,-5.0,2.6,322.0,11.8,3.9,298.4,-77.2,6.0,6,5,CL288,DG,,------,2006-12-06 20:24:40,0.8
587,Main05020,47.585359999999994,7.5936699999999995,4416,0.7,-81.3,62.0,43.6,-1.9,2.9,314.3,18.7,4.5,308.2,-71.2,6.8,6,6,CL012,DG,,------,2006-12-06 20:29:22,0.7
588,Main05022,47.58466,7.59404,4337,28.7,-159.1,-17.0,51.5,-2.5,3.0,322.2,16.7,4.6,313.2,-73.1,6.2,6,6,CL162,DG,,------,2006-12-06 20:30:06,1.0
589,Main05029,47.58652,7.591939999999999,4327,129.7,47.4,-27.0,7.0,3.2,12.5,276.4,10.1,20.4,294.5,-79.4,25.7,58,53,CL361,DD,,------,2006-12-06 20:32:21,0.8
590,Main05037,47.58656,7.59253,4577,-85.3,52.0,223.0,227.2,13.6,3.9,142.5,-21.0,4.9,286.4,-64.7,6.5,5,5,CL022,DG,,------,2006-12-06 20:35:12,0.8
591,Main05046,47.58668,7.593,4391,-49.9,65.4,37.0,67.9,-12.9,3.3,157.1,3.2,6.2,233.4,-76.7,8.8,5,5,CL114,DG,,------,2006-12-06 20:42:11,0.7
592,Main05047,47.58534,7.59307,4355,-44.4,-83.6,1.0,69.4,-8.7,3.0,334.7,-27.8,5.2,175.2,-60.6,6.7,6,6,CL080,DG,,------,2006-12-06 20:42:41,0.8
593,Main05055,47.58596,7.5933399999999995,4408,-24.2,-14.6,54.0,47.5,-4.9,2.6,318.4,10.1,4.0,291.7,-78.7,5.2,6,6,CL005,DG,,------,2006-12-06 20:46:30,0.8
594,Main05066,47.58767,7.59169,4145,148.7,175.3,-209.0,47.4,-14.0,2.6,138.8,-5.9,3.9,251.0,-74.8,6.4,6,6,CL052,DG,,------,2006-12-06 20:52:10,0.6
595,Main05073,47.58611,7.59208,4371,119.0,1.9,17.0,37.6,-12.5,14.5,299.5,-32.5,22.0,145.8,-54.6,32.3,67,50,CL193,DD,,------,2006-12-06 20:55:11,0.8
596,Main05075,47.58571,7.59377,4408,8.2,-42.4,54.0,49.7,-0.6,2.8,319.9,16.2,4.7,317.7,-73.8,6.6,6,6,CL011,DG,,------,2006-12-06 20:55:33,0.6
597,Main05076,47.585840000000005,7.59305,4449,-46.0,-28.0,95.0,58.3,-1.8,3.1,327.3,-29.0,5.9,151.6,-60.9,7.1,5,6,CL044,DG,,------,2006-12-06 20:55:44,0.8
598,Main05078,47.583079999999995,7.5955699999999995,4198,144.2,-334.5,-156.0,43.2,-7.8,2.8,318.0,31.4,4.5,300.9,-57.4,7.6,5,5,CL285,DG,,------,2006-12-06 20:56:36,0.6
599,Main05079,47.5844,7.5953,4181,123.6,-187.8,-173.0,45.5,-3.6,2.8,315.9,6.8,3.9,287.7,-82.3,5.2,6,6,CL135,DG,,------,2006-12-06 20:58:07,0.9
600,Main05083,47.58352,7.595219999999999,4319,117.7,-285.6,-35.0,53.7,-4.0,3.1,322.7,-13.5,7.3,160.0,-75.9,9.1,5,6,CL017,DG,,------,2006-12-06 21:01:13,0.9
601,Main05100,47.58542,7.59387,4173,15.8,-74.6,-181.0,50.2,-2.3,3.1,320.5,6.6,4.3,300.8,-83.0,6.7,5,5,CL100,DG,,------,2006-12-06 21:10:18,0.5
602,Main05105,47.585390000000004,7.59342,4314,-18.1,-78.0,-40.0,43.0,-5.5,24.5,315.3,22.6,37.5,300.2,-66.7,50.5,77,77,---,DD,1.1,SED037,2006-12-06 21:12:52,1.6
603,Main05107,47.5842,7.59387,4644,16.0,-210.2,290.0,54.1,-6.4,2.8,327.7,29.6,4.4,313.1,-59.6,7.4,6,6,CL150,DG,,------,2006-12-06 21:13:40,0.8
604,Main05112,47.583690000000004,7.594810000000001,4209,86.9,-266.8,-145.0,28.0,4.4,12.5,296.9,14.0,16.6,315.2,-75.3,22.7,51,53,CL179,DD,,------,2006-12-06 21:16:10,0.8
605,Main05120,47.5861,7.59395,4077,21.6,1.0,-277.0,60.9,-1.4,2.9,329.9,-34.1,6.9,153.0,-55.9,10.2,5,5,CL031,DG,,------,2006-12-06 21:20:24,0.6
606,Main05121,47.58529,7.59329,4647,-27.8,-89.1,293.0,46.4,-1.6,2.9,317.4,32.5,5.1,313.8,-57.5,5.5,5,5,CL056,DG,,------,2006-12-06 21:21:16,0.8
607,Main05122,47.58357,7.595219999999999,4343,117.7,-280.1,-11.0,58.0,-4.1,3.5,325.5,-31.1,7.3,154.8,-58.5,8.3,6,6,CL017,DG,,------,2006-12-06 21:21:50,0.5
608,Main05129,47.58565,7.59345,4524,-15.9,-49.1,170.0,48.9,-7.4,2.8,321.6,20.1,4.5,299.8,-68.5,6.3,6,6,CL020,DG,,------,2006-12-06 21:25:43,0.5
609,Main05131,47.58745,7.59242,4156,-93.7,150.9,-198.0,34.4,-1.8,11.9,305.2,23.8,17.9,300.3,-66.1,23.8,33,43,CL267,DD,,------,2006-12-06 21:26:41,0.9
610,Main05136,47.58695,7.59183,4517,138.0,95.2,163.0,220.1,9.0,3.5,133.1,-18.6,7.2,285.5,-69.2,9.3,4,5,CL043,DG,,------,2006-12-06 21:29:29,0.7
611,Main05137,47.585440000000006,7.59341,4464,-18.8,-72.4,110.0,56.2,-4.3,3.1,322.4,-41.3,6.3,151.0,-48.4,7.7,6,6,CL034,DG,,------,2006-12-06 21:29:43,0.7
612,Main05144,47.58425,7.59388,4435,16.8,-204.7,81.0,55.8,-3.6,3.0,326.2,6.9,4.5,298.5,-82.2,6.7,5,5,CL224,DG,,------,2006-12-06 21:34:01,0.3
613,Main05155,47.58276,7.59563,4301,148.8,-370.1,-53.0,60.6,-9.0,12.7,311.0,-64.7,19.9,154.5,-23.4,37.3,66,51,CL325,DD,,------,2006-12-06 21:41:36,0.9
614,Main05158,47.585190000000004,7.59267,4388,-74.4,-100.3,34.0,72.0,-9.5,3.2,335.4,-34.4,5.6,175.2,-53.9,8.9,5,5,CL105,DG,,------,2006-12-06 21:43:41,0.5
615,Main05174,47.58532,7.59315,4372,-38.4,-85.8,18.0,64.0,-9.0,3.2,329.7,-25.6,5.3,171.9,-62.7,6.9,6,6,CL080,DG,,------,2006-12-06 21:51:39,0.6
616,Main05177,47.58477,7.5939,4555,18.2,-146.9,201.0,241.7,5.7,2.9,133.7,72.2,6.4,153.4,-16.8,6.7,5,5,CL046,DG,,------,2006-12-06 21:52:19,0.3
617,Main05182,47.58567,7.59359,4362,-5.3,-46.8,8.0,47.7,3.7,3.1,137.6,-0.8,4.2,35.1,-86.2,6.9,6,6,CL081,DG,,------,2006-12-06 21:56:45,0.8
618,Main05185,47.584140000000005,7.593939999999999,4640,21.3,-216.9,286.0,58.0,-7.6,2.8,332.7,31.1,4.6,315.8,-57.8,7.0,6,6,CL150,DG,,------,2006-12-06 21:57:05,0.8
619,Main05192,47.58481,7.5949100000000005,4080,94.1,-142.3,-274.0,236.8,11.9,2.9,328.9,9.9,3.9,277.8,-74.4,6.2,6,6,CL090,DG,,------,2006-12-06 21:59:34,0.7
620,Main05194,47.5851,7.594189999999999,4309,39.9,-110.1,-45.0,61.2,1.6,3.2,332.2,-32.7,4.7,148.7,-57.3,6.6,6,6,CL024,DG,,------,2006-12-06 22:00:16,0.7
621,Main05202,47.587270000000004,7.59183,4396,138.1,130.8,42.0,45.1,-3.1,2.9,315.6,7.8,4.1,293.4,-81.6,6.4,6,6,CL078,DG,,------,2006-12-06 22:02:30,0.8
622,Main05209,47.58457,7.59395,4632,22.0,-169.1,278.0,57.3,1.0,35.1,325.4,62.2,43.4,327.8,-27.8,53.8,56,41,---,DD,1.1,SED038,2006-12-06 22:08:01,1.1
623,Main05210,47.58569,7.59285,4439,-61.0,-44.7,85.0,34.8,-3.6,12.6,305.8,15.7,16.2,292.1,-73.9,23.5,53,53,CL306,DD,,------,2006-12-06 22:09:19,1.1
624,Main05211,47.58408,7.59443,4635,58.2,-223.5,281.0,36.9,-0.4,3.2,307.1,14.4,4.6,305.3,-75.6,4.9,6,6,CL036,DG,,------,2006-12-06 22:09:48,1.1
625,Main05213,47.58788,7.591889999999999,4253,133.7,198.6,-101.0,196.6,9.0,3.8,110.7,-24.4,4.1,267.7,-63.8,7.4,6,6,CL194,DG,,------,2006-12-06 22:10:36,0.9
626,Main05215,47.58789,7.5918600000000005,4238,136.0,199.8,-116.0,213.0,18.1,3.9,130.3,-21.3,4.2,266.2,-61.5,7.4,6,6,CL194,DG,,------,2006-12-06 22:11:14,0.9
627,Main05217,47.58542,7.593610000000001,4103,-3.8,-74.6,-251.0,52.0,-4.1,2.9,319.6,-29.8,6.2,149.0,-59.8,9.0,4,4,CL118,DG,,------,2006-12-06 22:11:26,0.4
628,Main05224,47.5859,7.595110000000001,4032,109.0,-21.0,-322.0,67.0,-16.0,3.0,158.2,-4.3,3.7,262.7,-73.4,6.8,6,6,CL014,DG,,------,2006-12-06 22:14:21,1.1
629,Main05225,47.58297,7.59578,4288,160.0,-346.7,-66.0,232.1,8.2,2.7,323.9,12.0,3.9,288.5,-75.4,5.1,6,6,CL148,DG,,------,2006-12-06 22:14:45,1.1
630,Main05237,47.58555,7.59381,4183,11.2,-60.1,-171.0,45.2,-0.6,3.0,315.3,10.5,4.2,312.2,-79.5,6.5,6,6,CL100,DG,,------,2006-12-06 22:20:59,0.6
631,Main05244,47.58725,7.5955,3952,138.0,129.1,-402.0,39.1,-4.1,2.9,309.9,10.9,3.9,288.9,-78.3,7.5,5,5,CL254,DG,,------,2006-12-06 22:25:01,0.6
632,Main05250,47.586890000000004,7.59311,4263,-41.7,88.8,-91.0,33.7,-5.4,31.4,306.8,29.6,40.3,294.3,-59.8,49.3,59,62,---,DD,2.2,SED039,2006-12-06 22:27:00,2.4
633,Main05255,47.5854,7.593780000000001,4623,9.0,-76.8,269.0,54.8,-8.8,2.7,146.1,-8.5,4.4,279.6,-77.7,6.1,5,5,CL357,DG,,------,2006-12-06 22:28:09,0.8
634,Main05259,47.58504,7.59563,4185,148.3,-116.6,-169.0,61.8,-12.8,2.8,148.2,15.4,5.2,189.6,-69.8,7.8,5,5,CL128,DG,,------,2006-12-06 22:30:04,0.6
635,Main05280,47.58735,7.59214,4431,114.8,139.8,77.0,58.4,3.3,3.8,329.0,-11.4,5.4,132.3,-78.1,9.3,4,4,CL027,DG,,------,2006-12-06 22:41:01,0.3
636,Main05287,47.58648,7.59191,4385,131.9,43.0,31.0,54.7,-8.3,2.8,145.4,-4.4,4.0,263.0,-80.6,5.0,6,6,CL083,DG,,------,2006-12-06 22:44:05,0.7
637,Main05298,47.58548,7.594339999999999,4130,51.1,-67.8,-224.0,235.3,5.7,2.5,326.1,7.6,3.9,288.6,-80.5,6.0,6,6,CL061,DG,,------,2006-12-06 22:50:15,0.6
638,Main05311,47.58569,7.59375,4412,6.7,-44.6,58.0,52.5,-0.5,3.0,322.6,11.3,4.5,320.2,-78.7,6.5,6,6,CL011,DG,,------,2006-12-06 22:57:11,0.8
639,Main05317,47.5856,7.59495,4112,97.0,-54.4,-242.0,233.4,10.8,3.1,146.1,-13.8,4.4,286.5,-72.3,7.2,6,6,CL038,DG,,------,2006-12-06 23:00:27,0.7
640,Main05321,47.58538,7.592569999999999,4440,-82.0,-79.2,86.0,6.6,-9.5,5.3,274.9,-9.8,6.2,139.7,-76.3,9.5,5,5,CL103,DG,,------,2006-12-06 23:02:58,0.3
641,Main05327,47.58806,7.59375,4276,6.2,218.9,-78.0,57.6,-10.0,2.8,148.3,-4.1,4.0,260.2,-79.2,6.5,6,6,CL168,DG,,------,2006-12-06 23:05:52,0.7
642,Main05329,47.58283,7.595839999999999,4296,164.5,-362.3,-58.0,52.8,-10.2,2.7,144.6,-9.7,4.2,277.2,-75.8,5.1,6,6,CL148,DG,,------,2006-12-06 23:06:26,0.8
643,Main05330,47.58742,7.59236,4257,-98.3,147.6,-97.0,46.6,-4.6,2.6,317.9,15.7,3.7,300.6,-73.6,6.3,6,5,CL170,DG,,------,2006-12-06 23:06:45,0.8
644,Main05332,47.5851,7.594189999999999,4312,39.9,-110.1,-42.0,58.0,1.9,3.0,329.1,-31.1,4.9,144.9,-58.8,6.8,6,6,CL024,DG,,------,2006-12-06 23:08:36,0.8
